p1,p2,p3,p4,p5,r1,r2,r3,r4,r5,label
-81.15,10.4,1.58,-6.26,68.15,-32.27,23.37,12.4,8.38,-81.89,ঔ
-85.02,13.23,4.77,-2.85,71.35,-43.9,25.73,15.5,11.61,-90.75,ঔ
-83.57,12.35,3.86,-3.87,69.71,-29.17,23.98,13.36,8.84,-86.65,ঔ
-79.89,10.04,1.22,-7.07,67.08,-27.89,23.03,11.81,6.61,-75.97,ঔ
-83.56,12.69,4.44,-3.49,69.12,-17.08,23.26,12.15,7.28,-87.24,ঔ
-83.89,12.39,3.59,-4.48,68.1,-32.99,24.23,13.44,9.45,-91.43,ঔ
-82.59,12.23,4.38,-3.15,69.58,-26.38,24.07,13.29,8.93,-97.28,ঔ
-81.94,11.56,2.71,-5.72,66.78,-18.34,23.01,11.92,7.47,-89.43,ঔ
-79.88,10.21,1.46,-6.72,67.18,-26.53,23.0,11.77,7.22,-84.11,ঔ
-80.13,11.33,3.94,-2.9,69.25,-22.84,23.8,12.44,7.63,-103.0,ঔ
-81.59,11.24,2.32,-6.6,66.21,-25.82,22.64,11.65,7.53,-80.78,ঔ
-80.24,11.7,3.43,-4.78,65.07,-9.38,21.23,9.67,5.03,-87.26,ঔ
-81.93,12.32,4.06,-3.98,67.63,-13.5,22.3,10.94,6.25,-90.26,ঔ
-82.3,13.44,5.4,-2.46,65.99,2.23,21.7,10.45,5.62,-97.85,ঔ
-80.7,12.13,3.99,-4.14,66.66,-8.11,21.5,9.88,4.99,-87.24,ঔ
-81.18,11.34,2.67,-6.26,67.29,-20.74,22.7,11.31,6.59,-84.38,ঔ
-82.2,12.92,4.77,-4.7,65.35,-16.17,22.95,12.04,8.26,-100.06,ঔ
-80.03,10.49,1.17,-9.34,66.28,-27.23,22.8,11.43,7.6,-82.18,ঔ
-82.57,13.14,4.73,-5.35,66.12,-11.75,22.19,10.99,6.54,-93.31,ঔ
-83.28,13.74,5.65,-4.05,67.13,-9.02,22.58,11.4,7.26,-97.04,ঔ
-83.72,14.79,6.91,-2.58,64.14,-0.38,22.07,10.78,6.67,-106.16,ঔ
-84.55,14.64,6.28,-3.87,64.62,-9.58,23.01,12.09,8.26,-102.72,ঔ
-82.52,13.2,3.98,-6.56,61.69,-9.21,22.02,10.59,6.21,-94.35,ঔ
-82.02,13.44,5.44,-3.82,63.74,-4.83,21.76,10.35,6.01,-103.47,ঔ
-81.68,12.45,3.69,-6.35,65.37,-17.19,22.17,11.15,7.27,-93.16,ঔ
-83.6,14.83,6.93,-2.73,65.37,-0.86,22.02,10.9,6.72,-101.84,ঔ
-80.68,12.45,3.93,-5.91,65.0,-13.38,21.63,10.25,5.84,-91.44,ঔ
-82.36,13.15,4.44,-6.3,65.47,-17.62,22.18,10.82,6.62,-87.9,ঔ
-82.98,14.02,5.73,-4.59,67.82,-14.36,22.81,11.68,7.42,-91.81,ঔ
-82.14,12.94,4.18,-6.38,66.91,-20.86,22.54,11.37,7.18,-83.85,ঔ
-80.51,11.29,2.29,-8.36,67.45,-26.9,22.94,11.7,7.57,-77.77,ঔ
-83.23,13.27,4.76,-5.62,70.22,-34.2,24.34,13.46,9.57,-84.15,ঔ
-65.93,7.62,1.65,2.79,73.84,-109.67,28.39,16.65,11.09,-124.01,ঔ
-77.85,8.09,3.92,-5.91,63.61,-83.82,23.52,10.5,2.99,-97.76,ঔ
-75.86,8.99,5.44,-4.18,69.18,-104.41,27.06,14.85,9.06,-108.78,ঔ
-73.92,7.28,2.7,-7.54,73.57,-102.28,28.25,16.45,11.16,-100.04,ঔ
-76.32,11.17,6.52,-4.5,71.48,-117.94,27.42,15.76,10.85,-100.47,ঔ
-75.35,9.39,5.09,-5.12,70.24,-106.69,27.84,16.04,10.99,-109.95,ঔ
-74.02,9.58,4.67,-6.35,71.12,-110.73,28.31,16.78,12.28,-92.6,ঔ
-74.2,10.9,6.56,-4.32,73.43,-116.21,28.94,17.68,13.52,-97.22,ঔ
-74.08,9.76,5.38,-5.14,72.91,-108.62,28.73,17.08,12.58,-94.15,ঔ
-73.79,8.4,3.55,-7.64,71.23,-102.79,27.58,15.44,10.58,-82.92,ঔ
-74.03,9.52,4.24,-6.97,72.22,-110.27,27.93,16.22,11.73,-83.34,ঔ
-73.84,8.78,3.83,-7.58,72.01,-105.52,27.65,15.69,11.03,-82.86,ঔ
-74.52,8.58,3.87,-7.01,71.74,-102.9,27.15,14.98,10.26,-85.5,ঔ
-74.62,9.03,4.23,-6.45,71.84,-105.04,27.38,15.06,9.94,-87.43,ঔ
-75.12,9.89,5.49,-5.55,71.49,-108.01,27.6,15.48,10.65,-88.81,ঔ
-75.23,9.76,5.19,-5.67,72.79,-107.7,27.48,15.52,10.65,-87.29,ঔ
-73.24,8.56,3.62,-7.06,74.65,-108.39,28.9,16.92,12.16,-87.04,ঔ
-75.21,9.95,5.21,-5.69,70.43,-109.19,27.2,15.06,10.19,-86.15,ঔ
-75.82,10.17,5.58,-5.33,72.09,-109.83,26.95,14.98,10.06,-90.09,ঔ
-75.84,9.61,5.43,-5.1,71.67,-102.99,26.81,14.52,9.46,-91.21,ঔ
-76.17,9.94,5.49,-5.49,70.59,-105.79,26.5,14.37,9.44,-87.41,ঔ
-74.91,9.07,4.33,-6.3,73.08,-104.83,27.63,15.62,10.72,-88.94,ঔ
-74.47,9.66,4.74,-6.3,71.78,-109.89,27.77,15.68,10.68,-86.03,ঔ
-74.28,9.16,4.39,-6.54,73.42,-107.47,28.11,16.16,11.35,-86.86,ঔ
-75.15,9.57,4.78,-6.17,71.0,-107.36,27.01,14.96,10.1,-85.99,ঔ
-74.95,9.32,4.89,-5.69,72.15,-105.46,27.54,15.48,10.27,-89.45,ঔ
-75.08,9.55,5.06,-5.83,72.54,-106.56,27.39,15.31,10.43,-88.93,ঔ
-74.61,9.28,4.53,-6.56,71.65,-104.37,27.49,15.31,10.37,-84.06,ঔ
-74.57,9.17,4.62,-6.03,73.0,-104.4,27.79,15.74,10.7,-88.95,ঔ
-75.04,9.76,5.2,-5.86,72.94,-108.11,27.93,15.95,11.03,-88.13,ঔ
-75.33,9.74,5.2,-5.77,71.78,-106.44,27.17,15.27,10.52,-87.35,ঔ
-74.95,9.29,4.47,-6.24,72.49,-107.26,27.51,15.4,10.58,-88.08,ঔ
-75.01,9.8,4.98,-5.99,71.55,-108.19,27.38,15.2,10.38,-86.55,ঔ
-74.89,9.18,4.45,-6.57,72.2,-105.76,27.31,15.36,10.5,-85.06,ঔ
-74.57,9.14,4.4,-6.55,72.53,-106.3,27.56,15.63,10.73,-87.76,ঔ
-78.47,10.94,8.46,-0.96,66.37,-106.27,27.22,15.33,10.58,-117.1,ঔ
-76.1,10.83,6.63,-4.22,72.64,-116.24,29.13,17.79,14.14,-95.72,ঔ
-77.05,11.12,6.93,-3.84,66.53,-119.21,28.03,16.86,12.77,-110.17,ঔ
-76.91,9.25,4.47,-7.12,68.41,-105.69,27.57,15.9,12.09,-99.46,ঔ
-76.08,8.63,4.18,-6.76,66.63,-101.6,27.48,15.64,11.26,-105.62,ঔ
-74.61,6.75,1.31,-10.19,67.12,-97.88,27.7,15.72,11.43,-93.7,ঔ
-75.81,9.91,5.6,-4.94,67.85,-112.08,28.81,17.27,13.17,-112.67,ঔ
-75.09,7.41,2.64,-8.68,69.06,-99.84,27.95,16.1,12.17,-98.65,ঔ
-75.91,9.42,4.18,-7.46,68.34,-113.36,27.93,16.31,12.36,-99.73,ঔ
-76.16,9.7,5.7,-4.89,70.3,-108.68,28.6,17.01,13.11,-111.59,ঔ
-75.69,7.7,2.91,-8.41,69.53,-98.89,27.21,15.33,11.06,-94.84,ঔ
-76.41,10.18,5.94,-5.28,69.91,-111.81,28.2,16.79,12.94,-101.39,ঔ
-75.63,10.5,5.36,-6.16,70.54,-117.69,29.17,17.94,14.45,-96.05,ঔ
-74.04,6.84,1.88,-9.72,69.85,-95.49,27.78,15.68,11.78,-85.93,ঔ
-74.37,8.43,4.06,-6.6,73.17,-103.53,29.29,17.8,14.23,-95.26,ঔ
-74.07,6.77,1.86,-9.55,70.2,-94.92,27.53,15.32,11.27,-86.79,ঔ
-75.55,10.13,5.42,-6.0,71.8,-112.92,28.82,17.29,13.56,-93.62,ঔ
-75.17,7.64,2.56,-9.25,70.22,-99.31,27.32,15.18,11.31,-83.46,ঔ
-74.16,7.19,2.03,-9.72,71.01,-97.67,27.94,16.14,12.5,-81.29,ঔ
-73.65,6.36,1.22,-10.41,70.41,-92.31,27.53,15.19,10.8,-81.26,ঔ
-72.98,6.01,0.38,-11.99,69.02,-92.84,27.45,15.19,11.2,-73.0,ঔ
-83.29,10.89,4.38,9.62,67.54,-114.28,25.11,11.12,8.76,-103.26,ঔ
-83.17,10.5,4.42,9.84,68.76,-105.43,24.72,11.24,9.55,-98.12,ঔ
-81.48,9.06,3.07,8.84,70.88,-88.73,25.09,11.22,9.26,-92.95,ঔ
-82.32,11.48,5.25,9.81,68.52,-116.7,25.96,12.46,8.99,-104.28,ঔ
-83.26,10.52,4.7,10.54,67.76,-96.74,24.82,10.92,8.86,-101.55,ঔ
-82.43,9.45,2.81,7.73,65.83,-87.04,24.14,10.42,8.11,-87.37,ঔ
-84.83,11.88,5.82,10.19,63.54,-90.76,23.92,10.74,9.4,-95.85,ঔ
-80.98,8.85,2.98,8.45,62.63,-75.31,24.25,10.17,9.09,-103.98,ঔ
-81.55,10.0,3.24,7.58,64.63,-95.03,25.23,11.6,10.06,-98.8,ঔ
-83.18,9.75,3.65,9.35,63.95,-78.0,23.27,9.32,8.05,-104.82,ঔ
-82.98,10.2,4.03,8.64,64.27,-84.3,23.82,9.76,7.92,-100.63,ঔ
-81.8,8.99,2.08,6.85,65.61,-83.71,24.76,11.16,9.15,-98.64,ঔ
-81.14,9.06,2.67,8.5,67.53,-85.76,25.05,11.32,10.21,-105.22,ঔ
-80.47,7.87,1.45,7.08,67.15,-81.27,24.36,10.49,8.84,-100.87,ঔ
-79.29,8.37,1.23,5.98,69.42,-97.43,26.46,13.27,11.94,-93.74,ঔ
-82.08,10.48,4.55,10.5,68.42,-98.21,25.74,12.22,11.04,-109.93,ঔ
-82.36,10.96,4.67,9.89,68.48,-104.33,25.76,12.47,11.16,-105.16,ঔ
-81.06,10.88,4.8,10.33,71.53,-108.19,27.17,13.83,12.69,-105.43,ঔ
-80.17,7.94,1.06,5.7,68.29,-82.85,24.8,10.86,8.75,-85.11,ঔ
-82.31,8.83,1.19,4.92,66.42,-78.0,23.23,9.37,7.02,-78.44,ঔ
-82.24,10.34,4.02,9.23,70.33,-92.29,25.29,11.63,9.72,-96.59,ঔ
-83.08,11.24,5.11,10.25,68.1,-100.48,24.62,11.18,9.31,-96.83,ঔ
-83.21,11.3,5.37,10.31,70.01,-92.06,24.72,11.6,9.91,-92.38,ঔ
-82.44,11.49,5.35,10.54,69.64,-100.93,25.14,11.84,9.79,-94.46,ঔ
-81.25,9.12,2.87,8.06,69.57,-81.69,24.59,10.79,8.67,-87.93,ঔ
-79.42,9.18,-3.56,0.2,65.6,-18.18,27.06,15.64,10.25,-119.6,ঔ
-76.32,7.41,-6.22,-2.81,65.99,-17.63,25.64,13.54,7.59,-101.38,ঔ
-76.18,7.38,-6.12,-3.32,67.98,-18.2,25.25,13.49,8.17,-90.54,ঔ
-81.32,11.01,-0.41,1.31,68.25,-12.53,27.63,15.89,10.3,-104.12,ঔ
-83.96,13.03,1.37,2.73,69.07,-0.52,27.61,16.16,11.23,-105.84,ঔ
-77.75,8.3,-3.63,-1.97,69.99,-21.29,27.63,15.78,10.47,-89.59,ঔ
-80.9,11.08,0.03,2.04,72.27,-14.56,28.67,17.01,12.56,-102.07,ঔ
-80.45,10.57,-1.25,0.08,72.83,-17.33,29.17,17.67,13.25,-94.37,ঔ
-79.68,11.48,-0.33,1.33,68.1,-0.08,26.2,14.31,9.77,-100.99,ঔ
-78.27,9.76,-2.36,-0.48,73.17,-13.58,27.97,16.2,11.97,-91.69,ঔ
-78.35,9.64,-2.49,-0.79,73.39,-17.44,27.96,16.28,12.3,-84.85,ঔ
-78.95,10.12,-2.11,-0.63,74.22,-16.0,28.22,16.73,12.67,-83.88,ঔ
-78.61,10.42,-1.64,0.65,75.57,-12.59,28.23,16.22,11.71,-82.97,ঔ
-79.91,11.21,-1.02,0.27,74.46,-10.94,27.99,16.36,12.52,-82.97,ঔ
-80.27,11.66,-0.99,0.27,74.3,-7.02,27.59,16.17,12.52,-77.28,ঔ
-80.29,11.63,-0.36,1.23,72.67,-10.96,29.12,17.36,13.44,-100.41,ঔ
-80.49,11.11,-1.04,0.84,68.6,-14.68,28.71,17.6,14.28,-109.45,ঔ
-80.82,10.85,-2.29,-0.66,70.24,-17.93,28.44,17.23,13.52,-100.36,ঔ
-77.39,8.3,-4.86,-3.21,72.87,-27.82,29.04,17.64,13.88,-85.86,ঔ
-80.93,10.81,-1.96,-0.74,75.2,-26.33,29.75,18.9,15.76,-87.02,ঔ
-80.74,11.25,-1.07,0.59,73.72,-18.49,29.15,17.97,14.92,-95.18,ঔ
-79.35,9.83,-2.98,-0.38,66.12,-15.67,28.37,17.34,13.6,-113.82,ঔ
-76.6,8.37,-4.49,-2.38,71.45,-21.5,28.09,16.89,13.26,-102.23,ঔ
-77.9,8.79,-4.16,-2.12,73.98,-29.11,29.94,18.96,15.45,-100.69,ঔ
-78.32,10.92,-1.83,0.66,67.54,-7.55,26.84,15.28,12.28,-103.17,ঔ
-78.4,9.94,-3.73,-2.13,70.3,-19.87,27.79,16.6,13.74,-90.21,ঔ
-77.96,9.9,-3.02,-1.18,71.86,-16.3,28.23,16.99,14.03,-96.57,ঔ
-79.67,10.13,-3.24,-1.99,73.78,-28.96,29.74,18.77,16.2,-89.39,ঔ
-76.81,8.78,-4.43,-2.83,72.41,-21.14,28.23,16.92,13.78,-88.0,ঔ
-77.69,8.84,-5.25,-4.38,69.52,-28.85,29.31,17.81,14.24,-76.09,ঔ
-81.04,13.32,1.11,3.6,72.3,1.68,27.39,15.92,12.94,-103.51,ঔ
-81.73,13.3,0.84,4.2,64.15,4.81,27.02,15.57,12.44,-119.78,ঔ
-79.86,10.98,-2.13,-0.15,68.74,-11.36,27.72,16.36,13.0,-103.66,ঔ
-80.0,11.14,-1.98,-0.33,68.14,-15.24,27.91,16.3,12.75,-99.71,ঔ
-81.2,11.08,-2.04,-0.59,73.7,-28.7,29.86,18.78,16.2,-99.17,ঔ
-79.8,10.45,-3.01,-2.18,72.27,-26.05,28.98,17.76,14.65,-83.73,ঔ
-78.52,9.67,-3.66,-2.51,74.36,-25.49,29.12,17.98,15.12,-81.07,ঔ
-82.14,12.07,-0.77,0.85,76.1,-24.78,29.92,18.78,16.27,-96.15,ঔ
-78.26,9.16,-4.4,-3.75,71.56,-29.24,29.12,17.95,14.54,-80.21,ঔ
-79.19,9.75,-2.89,-1.02,74.0,-32.39,30.24,19.21,16.47,-104.48,ঔ
-78.37,9.24,-4.28,-3.89,74.55,-33.07,29.99,19.22,16.8,-77.29,ঔ
-76.38,7.86,-5.53,-4.13,74.13,-31.04,29.51,18.41,15.36,-83.6,ঔ
-77.59,8.44,-4.91,-4.15,75.81,-42.17,31.59,20.73,17.8,-73.56,ঔ
-77.52,8.86,-4.81,-4.35,71.88,-31.4,29.54,18.29,15.16,-73.29,ঔ
-78.54,8.66,-5.22,-3.53,72.54,-38.13,29.68,18.56,15.91,-87.35,ঔ
-76.28,7.62,-5.92,-4.9,71.26,-31.68,29.25,18.12,14.89,-89.08,ঔ
-78.67,9.47,-3.83,-2.73,73.28,-36.1,30.66,19.65,16.84,-93.37,ঔ
-75.58,7.2,-6.45,-5.63,74.02,-36.03,30.28,19.23,15.81,-87.3,ঔ
-78.57,9.22,-4.64,-4.69,73.79,-37.58,30.52,19.7,16.35,-78.0,ঔ
-75.38,6.66,-6.88,-4.86,68.41,-36.14,29.55,17.81,13.7,-104.61,ঔ
-76.12,7.86,-5.47,-4.76,72.66,-30.44,29.45,18.15,14.8,-93.7,ঔ
-77.66,8.81,-5.26,-5.18,72.91,-38.37,30.67,19.57,16.42,-83.96,ঔ
-73.53,5.13,-9.78,-10.02,70.96,-40.24,30.56,19.57,16.14,-65.57,ঔ
-76.16,8.02,-5.98,-5.68,70.78,-29.63,28.75,17.47,13.91,-83.14,ঔ
-77.27,8.91,-4.42,-3.88,74.88,-32.81,30.05,18.94,15.99,-87.47,ঔ
-78.62,10.07,-3.42,-2.78,75.74,-30.86,30.2,19.11,16.38,-89.72,ঔ
-77.4,9.93,-3.58,-2.73,72.34,-19.35,28.08,16.44,13.07,-88.06,ঔ
-74.6,6.87,-7.5,-7.47,72.51,-32.9,29.14,17.49,13.77,-74.04,ঔ
-78.8,11.18,-1.1,0.91,68.65,-21.68,28.86,16.88,13.36,-113.3,ঔ
-72.51,5.81,-8.82,-7.97,72.16,-32.81,28.41,17.27,14.39,-81.79,ঔ
-72.18,5.46,-9.32,-8.86,72.99,-35.29,28.9,17.79,14.78,-72.32,ঔ
-75.89,8.32,-6.24,-5.39,64.98,-27.61,27.81,16.82,13.82,-103.43,ঔ
-75.75,8.3,-5.34,-3.91,71.38,-31.77,29.45,18.2,15.49,-101.62,ঔ
-74.72,7.38,-6.82,-5.86,77.08,-39.38,31.04,20.31,18.03,-84.6,ঔ
-76.17,8.29,-6.3,-5.83,74.34,-35.48,29.59,18.7,16.0,-78.75,ঔ
-77.63,9.11,-5.6,-5.63,75.81,-46.43,31.41,20.93,18.74,-72.62,ঔ
-75.25,7.71,-6.07,-4.57,73.85,-37.78,30.13,19.35,16.79,-103.6,ঔ
-75.18,7.16,-8.22,-9.01,72.85,-43.17,30.95,20.46,17.87,-69.85,ঔ
-72.53,5.46,-9.39,-8.91,75.09,-38.26,30.1,19.25,16.37,-74.26,ঔ
-72.4,6.04,-8.6,-8.23,73.46,-32.72,29.5,18.65,15.5,-79.03,ঔ
-73.61,7.25,-6.45,-5.15,75.98,-34.45,30.07,19.05,17.01,-89.59,ঔ
-74.2,7.0,-7.84,-8.2,74.7,-39.52,30.89,20.48,18.46,-66.49,ঔ
-72.83,6.1,-8.5,-7.72,74.94,-34.9,29.76,18.76,16.06,-83.16,ঔ
-78.22,9.84,-4.92,-4.76,74.07,-33.67,29.75,19.12,16.54,-85.19,ঔ
-76.88,9.39,-4.45,-2.85,72.75,-30.69,29.93,18.79,15.96,-107.98,ঔ
-74.97,7.28,-7.46,-6.78,75.67,-30.46,29.22,18.45,15.72,-79.6,ঔ
-76.47,8.61,-5.84,-5.22,75.97,-33.79,30.39,19.5,17.08,-83.97,ঔ
-77.56,9.24,-5.51,-4.49,72.75,-26.99,28.69,17.43,14.84,-95.73,ঔ
-77.41,9.07,-5.2,-4.18,76.91,-32.95,30.35,19.59,17.21,-94.29,ঔ
-75.76,8.48,-6.37,-6.08,73.85,-31.56,29.46,18.45,15.74,-79.57,ঔ
-75.91,8.03,-6.82,-6.26,76.2,-34.2,30.24,19.53,17.02,-85.89,ঔ
-76.76,8.97,-6.05,-6.3,73.31,-34.24,29.84,18.95,16.47,-72.55,ঔ
-76.27,8.97,-4.63,-2.73,72.64,-31.27,30.29,19.41,17.21,-114.31,ঔ
-74.85,7.74,-6.35,-5.31,76.27,-35.13,30.38,19.56,17.18,-95.75,ঔ
-75.15,7.73,-6.67,-5.86,77.31,-36.35,30.52,19.74,17.18,-84.28,ঔ
-73.61,7.16,-7.75,-7.72,73.74,-31.29,29.46,18.6,16.19,-70.23,ঔ
-75.57,8.11,-6.04,-6.2,78.14,-43.58,31.6,20.96,18.66,-97.44,ঔ
-76.8,11.33,-0.84,0.44,67.46,-30.0,29.83,18.6,16.2,-121.33,ঔ
-68.98,5.62,-9.76,-10.22,62.55,-12.26,23.27,10.41,5.08,-92.07,ঔ
-74.72,10.23,-4.1,-3.69,63.62,-2.1,23.6,11.28,7.14,-103.94,ঔ
-73.08,9.41,-4.99,-4.98,64.16,-6.32,24.11,11.61,7.12,-97.11,ঔ
-72.38,7.32,-7.78,-7.93,67.28,-17.04,25.81,13.46,9.22,-91.95,ঔ
-73.32,8.66,-5.91,-6.56,66.32,-13.96,25.09,12.72,8.68,-88.54,ঔ
-72.99,8.4,-6.91,-7.86,65.84,-11.1,24.56,11.9,7.62,-86.45,ঔ
-68.85,4.86,-10.78,-11.55,68.87,-20.97,25.56,13.15,8.83,-75.79,ঔ
-74.62,8.41,-6.73,-7.38,71.17,-23.81,27.32,15.41,11.92,-82.75,ঔ
-73.03,7.57,-7.74,-8.52,69.47,-20.68,26.07,13.9,9.9,-81.36,ঔ
-72.72,7.4,-7.56,-8.27,70.23,-18.96,25.85,13.8,10.1,-81.86,ঔ
-72.43,7.33,-7.63,-8.57,70.84,-22.1,26.84,14.87,11.2,-77.4,ঔ
